日期,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,30年国债主连,红利低波ETF,一天期国债逆回购,沪铜主连,沪铝主连,PTA主连,原油主连
2024-12-24,1.2196981247,-0.0505723875,-0.4128100106,0.4587155963,1.1083621969,-0.5419595224,0.8137432188,1.8700000000,-0.1348435814,-0.1757469244,-0.3624647604,-0.2950396460
2024-12-25,0.0401666918,-0.0919963201,0.2299297257,0.6468797565,-0.8188966102,-0.1106853980,0.6278026906,1.9920000000,0.1080205239,0.0754527163,-0.2425222312,1.2576289994
2024-12-26,0.0552070263,-0.0920810313,0.1195476575,0.8695652174,0.8388157895,-0.1278554381,-0.2673796791,1.8050000000,-0.1348799568,-0.6785624529,-1.4181523501,-0.1278538813
2024-12-27,-0.0902889246,0.3317972350,0.0774518346,0.0749625187,0.2055129669,1.1607066655,0.3574620197,1.9770000000,0.0675310643,0.1771255061,-0.9453349774,-0.3474762253
2024-12-30,0.3916055829,-0.2434319309,-0.4127567637,0.4868913858,-0.1627710137,-0.4387075002,0.7123775601,2.5470000000,0.2429477662,0.0505178075,0.7468879668,0.8992475684
2024-12-31,-1.8903780756,0.3038813942,-0.0097140822,0.4845322400,-3.3781139950,0.6948563681,-0.6189213086,2.0420000000,-0.6732193349,-0.1262307498,0.7413509061,1.8370316479
2025-01-02,-2.6659190539,0.2341060363,0.7587498386,0.7418397626,-2.5040496760,0.9677690819,-2.0462633452,1.8700000000,-0.6642266504,0.8341759353,1.7988552739,0.1428826576
2025-01-03,-0.9793139565,0.2381388533,0.8139199539,-1.0309278351,-2.6479750779,0.1500250042,-1.3623978202,1.7970000000,-0.4912663755,-0.5264477313,0.0000000000,2.0331728197
2025-01-06,-0.3913687328,0.0274122807,-0.4799593147,0.3348214286,-0.4942222222,0.4327563249,0.0920810313,1.5870000000,0.9325287987,-1.3860887097,-0.0803212851,0.8564936200
2025-01-07,0.7061696931,-0.0822143053,0.0000000000,-1.8539117538,1.3506753377,-0.3314550878,0.3679852806,1.5160000000,1.1820652174,0.5877843087,-1.6479099678,0.6412478336
2025-01-08,-0.2003479728,0.0411409764,0.4790801661,-0.0377786173,-0.5852489071,0.0083139342,0.3666361137,1.4880000000,0.0134282261,0.1778455285,0.1634654679,1.4465300499
2025-01-09,-0.2694278620,-0.2147589673,0.5880483153,-1.1337868481,0.0106390524,-0.5569872807,-1.0045662100,1.4600000000,0.5907626208,1.0129146619,3.2639738882,-1.4598540146
2025-01-10,-1.1388918318,-0.0274750435,0.6288513193,1.6437308869,-1.9467394773,0.1170372847,-1.2915129151,1.7060000000,0.4671649760,1.1030333417,-0.3951007507,1.3436692506
2025-01-13,-0.1928950330,-0.1465738366,0.2889084286,3.0838661151,0.4918269926,0.1586506346,-1.1214953271,2.0320000000,0.3719941544,0.4463178775,2.3800079334,6.4592894782
2025-01-14,2.5017447791,0.1284403670,-0.8016032064,0.4377964247,4.7034691234,0.0000000000,1.5122873346,2.6240000000,-0.1190161333,0.2221673661,0.0000000000,-0.9269799967
2025-01-15,-0.5708898549,0.1649257834,0.5113636364,0.6901561932,-0.7492696340,0.5418924552,0.3724394786,2.3540000000,-0.3707136237,-0.5665024631,0.7361487795,2.8726198293
2025-01-16,-0.0526759376,-0.0091474570,0.3580177125,-0.3968253968,0.3740000693,-0.0331674959,0.8348794063,2.9210000000,1.3421926910,0.5697299975,1.6538461538,1.1488750598
2025-01-17,0.6377147676,-0.2515780807,0.2440856177,0.6519377037,0.9453165430,-0.4976775050,-0.2759889604,3.4950000000,0.3671649620,0.8374384236,-0.6810442679,-0.3312825367
2025-01-20,0.5148140366,0.0137570505,-0.1373540613,1.1874775099,0.6331945353,-0.1333777926,0.0922509225,3.4440000000,-1.4894172981,-0.3175378603,-1.3333333333,-1.5511237733
2025-01-21,0.0836207798,0.1742320037,-0.0031259769,1.3157894737,0.5642375953,0.5425709516,-0.8294930876,2.3490000000,0.3050397878,0.0490075962,0.2316602317,-0.2090032154
2025-01-22,-1.0339425587,-0.0823874039,0.8878051830,-0.1755001755,-0.6562840044,-0.0664176007,-1.3940520446,2.0000000000,-0.1454449293,-0.4898359050,-0.8859784284,-0.3866602223
2025-01-23,0.1794005910,-0.0412276683,0.1146469185,-0.2812939522,-0.5818928633,-0.1163080502,1.6022620170,2.6810000000,-0.7415254237,-0.9106571499,-1.4768752429,-1.5041242115
2025-01-24,1.1324133572,0.0091654828,0.4178272981,0.1410437236,2.3411946979,0.2495217500,0.3710575139,2.7000000000,1.2139807898,1.3412816692,-0.9072978304,-0.5747126437
2025-01-27,-1.1145252851,0.2062044632,-0.2095854523,-0.6338028169,-2.0050462574,0.5890649631,1.3863216266,2.7320000000,-0.4349545275,-0.7843137255,-0.6369426752,-0.5119735756
2025-02-05,-0.1948701743,0.0868849460,3.5673471909,3.8979447201,0.6900339867,0.3711646321,-1.8231540565,2.1850000000,-0.3309504898,-0.1235177866,-0.0400641026,0.5146082337
2025-02-06,1.3935810811,0.0913784438,-0.3250626267,-1.0231923602,2.6816638661,0.3369216863,0.0928505107,1.7060000000,1.5805551866,0.5936186000,0.0000000000,-1.0569777044
2025-02-07,1.4629321116,-0.1186835258,0.2154205188,0.2412129566,1.7833884380,-0.2375102375,0.0927643785,1.7290000000,1.0067991632,1.3031718712,2.3246492986,0.7845100985
2025-02-10,0.0307865976,-0.1645263014,1.3703537841,-0.3437607425,0.7907602454,-0.3940563172,0.0000000000,1.7720000000,0.1553398058,-0.2427184466,1.4101057579,0.5299768135
2025-02-11,-0.4052321108,0.0732433051,0.9807386464,0.0344946533,-0.1692818543,0.3956152642,0.9267840593,1.7620000000,-0.2843479385,0.6082725061,0.0386249517,2.1087314662
2025-02-12,0.9064688916,-0.1463793971,-0.6591419488,-1.5862068966,1.4641622644,-0.1477711190,0.1836547291,1.7500000000,-0.1944264420,-0.4836759371,-0.0386100386,0.1613423685
2025-02-13,-0.2143732136,-0.0274863713,0.4902968204,-0.3153468816,-0.7713321549,0.2137630519,0.2749770852,1.7180000000,0.7272727273,-0.0970402717,-2.0084974894,-4.4780927835
2025-02-14,0.8797953964,-0.2336983916,0.5609442562,1.3356766257,0.4890688259,-0.5168594635,0.0000000000,1.9720000000,0.6833419288,0.7527926178,0.6306661411,0.4069355980
2025-02-17,0.0963391137,-0.1515708249,-1.6414875073,-1.1793270898,0.2256172243,-0.8280202037,-0.0914076782,2.1140000000,-1.3574081188,-0.4097372861,0.5092048570,-1.6916299559
2025-02-18,-0.7598399271,-0.0920005520,0.8447792054,0.3159003159,-1.7526369951,-0.0918426985,0.1829826167,2.1770000000,-0.2336751915,0.0242013553,0.2727981294,0.6990500090
2025-02-19,0.5410647746,0.0828767439,0.7293283735,1.5395381386,2.1243167163,0.1922112653,-0.0913242009,2.0170000000,0.2992843201,0.1693684975,0.1165954139,0.6407974368
2025-02-20,-0.3198456618,-0.2852279523,0.3198604245,0.9303928325,0.2307692308,-0.6672783385,-0.3656307130,2.0570000000,0.7005708355,0.6280193237,0.0000000000,-0.2476123099
2025-02-21,1.3955383518,-0.2398081535,-0.8057971014,0.5462615227,2.3119723715,-0.9068771517,-0.7339449541,2.3760000000,-0.8734746307,-0.0240038406,-0.8540372671,-0.3546099291
2025-02-24,-0.3616636528,-0.2681213018,0.2250014610,-1.3582342954,-0.5063291139,-0.9321243962,-0.2772643253,2.3030000000,0.1943760529,-0.6482593037,-0.9788566954,-2.8647686833
2025-02-25,-0.9729784231,0.1807731529,-0.0583107379,0.2409638554,-0.1759180724,0.6415191173,-0.7414272475,2.1460000000,-0.4785307812,-0.7733204447,-0.1977066034,1.0624656531
2025-02-26,0.7279947055,0.1064174340,-0.8985092914,-0.8928571429,1.0290461655,0.0594934557,0.7469654528,2.2270000000,0.2339181287,0.4140282513,-1.3470681458,-2.2838499184
2025-02-27,0.4144344486,-0.1063043076,-0.3561861588,1.8364518365,-0.0903314229,-0.2972904103,0.9267840593,2.0000000000,-0.0777907429,0.0242541838,0.2811244980,-0.3524392506
2025-02-28,-1.8572579022,0.1758201083,-0.7427931380,-0.2381762504,-2.8776305534,0.5367183507,-0.4591368228,2.3220000000,-0.2984299987,0.0969932105,0.0000000000,0.5212211467
2025-03-03,-0.3384788964,0.1847489723,0.0742412544,2.5579809004,-0.2407550077,0.5677484959,-0.0922509225,1.8330000000,0.2732951588,0.1453488372,0.4004805767,-0.2592592593
2025-03-04,-0.1132094890,-0.0507122770,0.6528383632,-1.0974393083,1.0264826077,-0.0505561173,0.0923361034,1.6210000000,-0.1427644387,-0.1935171746,-2.5528520144,-3.2120311920
2025-03-05,0.3194065221,0.1014760148,0.8137032342,-3.1271015467,0.5382851319,0.2107570393,0.6457564576,1.4970000000,0.7408370159,-0.0484730974,-0.2455996725,-0.5371187416
2025-03-06,1.5303240384,-0.2442171228,-0.2193303114,0.4165220410,2.5788056392,-0.6141162615,-0.3666361137,1.4570000000,0.9676170817,1.1881668283,-0.6565449323,-1.7164898746
2025-03-07,-0.2630114815,-0.5635364220,-0.1699882767,-0.2765295541,-0.3551684734,-1.3373963095,-0.1839926403,1.7000000000,0.0766675185,-0.1437814522,0.4543577034,0.5690737834
2025-03-10,-0.6592626401,0.0510986203,0.2642240620,1.8024263432,-0.3936275725,0.0428963624,-0.5529953917,1.6770000000,-0.0638406537,0.2879769618,-0.7812500000,1.6195121951
2025-03-11,0.3113992547,-0.4225090538,-0.5797610682,-2.7919645897,0.9739552541,-1.0547980448,0.4633920297,1.6260000000,-0.3066308931,-0.2392916966,-0.7045171985,-0.8256528418
2025-03-12,-0.1730279898,0.4103137968,0.3004064322,-0.5954465849,0.3667180277,0.6933610678,0.1845018450,1.6330000000,1.7685505575,0.6711409396,-1.5025041736,-0.2710551791
2025-03-13,-0.4690048940,-0.0510796378,0.7428940568,1.3742071882,-1.3479075194,-0.2410053365,0.4604051565,1.6310000000,-0.1007429795,-0.1428571429,1.0169491525,1.5336827800
2025-03-14,2.7658266749,-0.0371678127,1.5331254190,0.8342022941,2.1288515406,-0.4745470233,0.8249312557,1.8680000000,1.3215859031,0.0953743443,1.3422818792,-0.0962093515
2025-03-17,-0.4186602871,-0.4694181075,0.1349217741,-0.2068252327,-0.2956055342,-1.4997832683,0.3636363636,1.8970000000,0.0248447205,-0.3096712720,0.0827814570,0.8089368259
2025-03-18,0.2402402402,0.1540975951,0.6794335187,0.4145077720,0.5134945136,0.0704101391,-0.1811594203,2.1740000000,-0.3229011426,-1.0035842294,0.4962779156,0.5349636989
2025-03-19,0.1897343719,-0.0186497576,0.9681369059,0.0687994496,-0.4105215144,0.3342128408,0.5444646098,2.2670000000,0.7849489160,-0.0482741974,-0.6584362140,-1.9004180920
2025-03-20,-0.8870726602,0.2891251632,0.1861304605,-1.8563080096,-0.2412213740,1.0869565217,-0.2707581227,1.6370000000,0.9642724688,0.9176527409,0.5799502900,2.1115846571
2025-03-21,-1.5134754626,-0.1069468985,-0.4982406756,0.2101576182,-1.8364910777,-0.1994450225,-0.1809954751,1.8350000000,-1.2979062079,-0.9332376167,0.4530477759,1.4039081768
2025-03-24,0.4608294931,0.1675743611,0.0254611293,-0.1048584411,-0.6046025767,0.4344426101,0.4533091568,1.8340000000,1.5258652773,0.2415458937,0.1230012300,-0.0187090739
2025-03-25,0.1325178389,0.0743528974,-0.0537375909,0.3498950315,-0.4649681529,0.2595380223,0.6317689531,1.8830000000,0.0855327468,-0.2168674699,-0.1638001638,0.7297904192
2025-03-26,-0.3308561539,0.2971906199,0.3197690871,-1.6736401674,0.1759774749,0.7593407542,-0.2690582960,1.8940000000,0.1098766939,0.0724462690,1.0254306809,0.6501950585
2025-03-27,0.3370614371,-0.0972267235,0.1805308736,0.2127659574,0.3130090389,-0.3853729554,0.2697841727,1.9190000000,-0.5365853659,0.4584942085,0.1624035729,-0.2030269472
2025-03-28,-0.5242530666,-0.0139030494,1.7598197945,-0.4600141543,-1.0952972267,-0.2751031637,-0.2690582960,3.2060000000,-1.3609612555,-1.1289935143,-0.8107012566,0.2959127058
2025-03-31,-0.6395824806,-0.0046349942,0.9684560044,1.5975526852,-0.4603547629,0.1206896552,0.0000000000,2.9560000000,-0.6215040398,-0.4859086492,-1.0625255415,-0.8851189379
2025-04-01,0.0102991915,-0.1019745991,0.8906549740,-1.2713282034,0.3234152652,0.0602720854,0.2697841727,1.8680000000,0.6003752345,0.2197265625,1.0739363899,3.4604651163
2025-04-02,-0.0566397199,0.2691165553,-0.3666983566,1.0843781769,0.5641521599,0.8346958093,0.5381165919,1.5840000000,-0.6713912719,-0.4384896468,0.0817327340,-0.7013127135
2025-04-03,-0.5255023184,0.4858861638,0.7415485278,1.8773047268,-1.1315916012,1.3398190818,0.3568242640,1.6360000000,-1.2892727500,-0.0734034744,-1.9599836668,-1.8471568272
2025-04-07,-9.8611974311,0.5572185125,-2.8225806452,0.5593945377,-9.9604435510,1.7263157895,-5.4222222222,1.8710000000,-6.6193253868,-3.5994123408,-5.2478134111,-5.8856088561
2025-04-08,3.3842794760,-0.2564572266,0.1448104932,3.5340314136,-1.6492617933,-0.6456953642,2.2556390977,1.8730000000,-0.3802281369,-0.2540005080,-5.5824175824,-6.1752597530
2025-04-09,1.5672761630,0.1331496786,1.2402324741,-1.4222503161,2.4128588166,0.2582902850,-0.2757352941,1.7360000000,-1.6766630316,-1.5788133435,-4.3296089385,-4.2833263686
2025-04-10,1.5649794802,-0.0091705259,2.2440739418,-1.4427701186,2.6920739337,-0.3822820577,0.4608294931,1.5280000000,4.3948426452,2.5434726187,5.8394160584,4.7806155861
2025-04-11,0.5387640752,-0.0779566194,1.7220073071,0.2602472349,1.5701155828,-0.2836406107,-0.2752293578,1.5730000000,-0.0929614874,-0.5821311060,0.1839080460,-1.2332775920
2025-04-14,0.2893735598,0.0826067003,0.8371847352,0.7138221934,0.7677806341,0.3681084247,0.7359705612,1.5320000000,1.4355975010,0.2291242363,-0.8174386921,0.3174603175
2025-04-15,0.0374031526,-0.0733675715,0.1047614059,-1.2242268041,0.1394605259,-0.1583729266,1.0045662100,1.5000000000,-0.5114083399,-0.4572009144,-1.0073260073,0.5907172996
2025-04-16,0.2937720329,0.1606093979,2.2447804929,-1.7286366601,-1.1582880435,0.2170646185,0.9041591320,1.5550000000,-0.8040068538,-0.2551671345,-2.3589269195,-2.0134228188
2025-04-17,0.2662832188,-0.1328629679,0.9749232344,0.2323265848,0.4467507474,-0.4998333889,0.0896057348,1.5500000000,0.6909380813,0.5116398056,1.7053529133,3.3176369863
2025-04-18,-0.0265576034,0.0321130379,0.2280732875,0.0331125828,-0.3318621917,0.2176825184,0.2685765443,1.6930000000,0.4750593824,0.2545176890,0.8383791337,1.6573441061
2025-04-21,0.6047631790,-0.2247191011,1.7749235165,0.7944389275,2.2515771496,-0.3091060986,-0.5357142857,1.6990000000,1.5103756239,0.8885503935,0.4618937644,-0.3056857550
2025-04-22,0.0265985743,0.1746644604,3.2742901150,0.2955665025,0.0443126427,0.4944272186,0.6283662478,1.6290000000,-0.2199508345,-0.6290890790,-1.0114942529,0.9811937858
2025-04-23,0.1223209062,-0.1835367532,-5.6698179019,-0.1964636542,0.7802385009,-0.4336224149,-0.4460303301,1.6210000000,0.9984439834,0.5824259306,2.3687877380,1.9838056680
2025-04-24,0.1593540848,-0.0827434035,1.0098434233,0.3608923885,-0.8418134487,-0.1172529313,0.8960573477,1.5310000000,-0.6162536911,0.3524672709,-0.8620689655,-2.0643112346
2025-04-25,0.0954603309,0.0828119249,-0.6311537491,-0.9153318078,0.3239004432,0.3521717256,-0.0888099467,1.6550000000,0.0387546829,0.5017561465,0.6864988558,0.5472233482
2025-04-28,-0.3337925188,0.0643559805,-0.9095528455,-1.5176509403,-0.9651656754,0.4177807487,0.4444444444,1.8510000000,0.1807851240,-0.4742885671,1.8181818182,0.3829873009
2025-04-29,-0.1169528467,0.2572583609,0.6538126250,-0.7035175879,0.6828866545,0.6656681644,-0.2654867257,1.7260000000,0.0257798402,-0.0250815149,-0.8928571429,-2.8915662651
2025-04-30,-0.1543456278,-0.1099706745,-0.6164505693,-1.4844804318,0.6373551466,-0.1818482394,-1.5971606034,1.7120000000,-0.4896907216,-0.1003512293,-0.1351351351,-2.5847808106
2025-05-06,1.2153518124,0.0412844037,1.8942201999,-0.1712328767,2.6111694381,0.1738986419,0.0000000000,1.7350000000,0.4921004921,-0.6278252135,-1.6238159675,-2.5896837190
2025-05-07,0.4991768892,-0.1788252556,0.7902659308,0.1715265866,0.0335953773,-0.6861205258,0.8115419297,1.6180000000,0.2448453608,-1.6173869093,2.3842274186,2.0265853127
2025-05-08,0.8190224571,0.1929260450,-1.5830740510,-0.0342465753,1.0679742074,0.2413850508,0.5366726297,1.4790000000,-0.5913356473,0.2311841767,1.7913121361,-1.5378043571
2025-05-09,-0.1939203354,0.0000000000,-0.2984395154,-0.6851661528,-1.2228351166,-0.0498214731,0.7117437722,1.4880000000,0.1551791025,0.3844182471,0.7919049714,2.4728850325
2025-05-12,1.1657827023,-0.4859710251,-2.0471322392,0.3104518800,1.5441028056,-1.3541580128,0.0883392226,1.4600000000,1.0458360232,1.6594332397,2.7935399389,2.2058823529
2025-05-13,-0.0519076045,0.1704597807,-0.5956388875,-0.7565337001,-0.6692065595,0.4716186626,0.9708737864,1.4490000000,-0.2172246358,0.6301991429,0.8492569002,-0.4443504020
2025-05-14,1.4645546611,-0.1655705284,-0.7763651521,0.9702009702,0.7737718040,-0.3101424979,0.6993006993,1.4770000000,1.0884876425,1.4028056112,2.6105263158,1.8703506908
2025-05-15,-0.8854993090,0.0184272355,-2.8750722050,0.3088538092,-1.5555187821,0.1513495333,-0.3472222222,1.4130000000,-1.3554598429,-0.2717391304,-1.5592942142,-3.8806592948
2025-05-16,-0.6920057839,-0.0690894017,1.6193128058,-0.8210742388,-0.2555051269,-0.1339472583,-0.6968641115,1.5610000000,0.3467317324,-0.2724795640,-0.5002084202,-0.9767744736
2025-05-19,-0.0728029121,0.1152286136,0.5400372439,-0.4484304933,0.7010684553,0.3604660910,0.1754385965,1.5140000000,-0.4095213719,-0.0993541977,0.0418935903,1.4467338886
2025-05-20,0.5776436303,0.0091886428,-0.1958034557,0.1039501040,0.7363523781,-0.0083528233,0.4378283713,1.5250000000,-0.3598046775,-0.1740427648,-0.9212730318,0.5617977528
2025-05-21,0.4087545920,-0.0045938993,3.2344441793,1.5576323988,-0.3123234874,-0.0751816891,0.6974716652,1.5320000000,0.7222078927,0.5728518057,1.1834319527,1.0098839708
2025-05-22,-0.0412243636,-0.0183764414,0.1694958782,0.1704158146,-0.8432490084,-0.0835980605,0.3463203463,1.5040000000,-0.2304737516,0.0990589401,-1.7961570593,-3.4886194427
2025-05-23,-0.8609134962,0.0321646832,0.0000000000,0.4423273222,-1.3109243697,0.0669344043,-0.7765314927,1.6700000000,-0.1668377823,-0.2721425037,0.2977456402,-0.1983689663
2025-05-26,-0.3899953201,0.0045934773,-0.3589283425,-0.0677506775,0.9025885559,0.1337792642,-0.2608695652,1.6510000000,0.6170458928,0.0000000000,0.1696352841,1.5238515901
2025-05-27,-0.5742326164,-0.1102383905,-0.7333076032,0.5423728814,-0.1687763713,-0.2505010020,0.1743679163,1.7350000000,-0.0766577233,-0.5705780203,0.3386960203,-0.3045464433
2025-05-28,-0.1102593720,-0.0045983354,0.0881285640,-0.1685772084,-0.2704987320,-0.0502260171,0.4351610096,1.7930000000,-0.0385109114,0.2744510978,-1.4345991561,-1.1564477417
2025-05-29,0.7306176084,-0.2345258898,-1.0307142487,0.0337723742,2.2376674013,-0.5946398660,-0.1733102253,1.5860000000,0.3338898164,0.5225180393,3.0393835616,3.1125827815
2025-05-30,-0.2713420998,0.2304678497,0.9786476868,0.2025658339,-1.0777648814,0.6066222934,0.6076388889,1.6150000000,-0.6783565852,-0.6435643564,-2.3680930619,-4.1104688504
2025-06-03,0.0627877773,-0.0367900667,1.4641098730,-1.1118598383,0.5363727791,0.0334980320,0.8628127696,1.5330000000,0.0644329897,-1.0463378176,-1.5319148936,3.2596561733
2025-06-04,0.4601547793,0.0736072135,-0.0868343762,0.1362862010,0.9336445482,0.1004604437,0.4277159966,1.5080000000,0.7083065035,1.0825780463,0.9075194468,1.2324324324
2025-06-05,0.2498438476,-0.0413736036,0.1661511720,0.6464783940,0.7862570202,-0.2174458476,-0.7666098807,1.4360000000,-0.0383631714,-0.3237858032,-0.5567451820,-0.9611277232
2025-06-06,0.0882658359,0.1885577631,-0.0612463635,1.7579445571,-0.0229448014,0.3939317744,0.2575107296,1.4660000000,0.9722399898,0.2998500750,0.1722652885,0.5175760190
2025-06-09,0.3216268092,0.0688547165,-1.0877891834,0.2990033223,1.1081603882,0.3005510102,0.0856164384,1.4540000000,-0.0253389079,-0.2242152466,-1.0748065348,1.7592791247
2025-06-10,-0.6929003568,-0.0045871560,0.0438868236,0.3974826101,-0.8755147703,0.0166472449,0.0000000000,1.5040000000,-0.0380179952,-0.2247191011,0.2172968275,1.1596036264
2025-06-11,0.9841187191,0.0458736639,0.3199752277,0.5278785879,0.4939644738,0.2330226365,0.3421727973,1.5270000000,0.5197768763,1.3513513514,0.1734605377,-0.3543142976
2025-06-12,0.1237496133,-0.0458526296,0.9800138900,0.0656383328,0.2083333333,0.0415144470,0.2557544757,1.5000000000,-0.8576113003,0.7160493827,0.0000000000,3.6812382347
2025-06-13,-0.7003810897,0.0229368320,1.1717356972,-0.2623811086,-1.1791839917,0.0082994439,-0.5952380952,1.5830000000,-0.7632616715,0.2206423143,3.5064935065,6.8993342748
2025-06-16,0.3474743284,-0.0045863144,-0.2593282643,0.1315356791,0.7100358305,0.0165975104,0.5132591959,1.5490000000,0.6922189463,-0.1712328767,-0.3345880385,2.2079637667
2025-06-17,-0.0310093545,0.1330092189,-0.9112709832,0.9523809524,0.0424323530,0.2489213409,-0.2553191489,1.6530000000,0.0254614895,0.2695417790,0.3357112883,-1.5012197410
2025-06-18,0.0930569198,-0.0183217296,0.0433076884,-0.3903708523,-0.0946166395,0.0662142029,0.5972696246,1.6470000000,0.3690976200,1.0752688172,2.7603513174,5.2962469042
2025-06-19,-0.8212385724,-0.0045812718,-0.5321993328,0.4898758981,-1.2050553542,0.1323407775,-0.1696352841,1.4110000000,-0.6974384986,-0.4593810445,1.5059015059,3.2929256378
2025-06-20,0.2291427976,0.0137444450,-0.3404843582,-0.3249918752,-0.5850852836,0.2147695358,0.4248088360,1.4950000000,-0.4086323586,-0.4642071830,-0.2004811548,-0.7531967070
2025-06-23,0.4994217222,0.0045808520,0.3493539521,-0.9781545484,1.1221945137,-0.0247279921,0.6768189509,1.5640000000,0.3846647006,-0.0245459008,0.6830052230,1.3942816802
2025-06-24,1.2763508919,-0.1190966974,-1.2082426725,0.0000000000,2.2128170094,-0.2968093000,0.0840336134,1.6070000000,0.4470558181,-0.2455192733,-4.7086991221,-9.7302001741
2025-06-25,1.6218170549,-0.0275166246,0.2694789210,-1.4487981561,1.7084542402,-0.2150004135,0.8396305626,1.7600000000,0.2161749746,0.1968988432,0.2931323283,-1.9282684150
2025-06-26,-0.3608640407,-0.0412862975,0.1731400367,-1.9044437020,-0.4359673025,0.0414353195,0.4163197336,1.8040000000,0.2669039146,0.4421518055,-0.4175365344,-1.1207235549
2025-06-27,-0.7345439706,0.0871959615,-1.1453926323,0.3405994550,0.2962104382,0.1408217362,-1.4925373134,3.5050000000,1.3056154139,0.6603081438,0.1677148847,-0.8749254325
2025-06-30,0.3699897225,-0.1375578889,-0.1379059117,0.5091649695,0.8474848319,-0.3887831913,-0.1683501684,2.4940000000,-0.0625625626,0.0000000000,0.4185851821,-0.3610832497
2025-07-01,0.1331148884,0.1010147390,1.1099820214,0.0000000000,0.0604806621,0.2657365886,0.9274873524,1.5400000000,0.9640666082,0.2672497570,0.0416840350,0.5435876787
2025-07-02,0.2403108702,0.1146736388,-0.0077309625,-0.5741303614,-0.3912960489,0.3644194136,0.2506265664,1.4200000000,-0.1240079365,0.0000000000,-0.1250000000,-0.2402883460
2025-07-03,0.6528946697,-0.0229084578,0.6752229267,0.4755434783,0.2746638562,-0.0412609341,0.0833333333,1.2590000000,0.0248323814,0.2180760843,-1.0012515645,1.6258530711
2025-07-04,0.4358181726,-0.0045827414,-0.5401392587,-0.1352265044,-0.2770965379,0.0577891522,0.8326394671,1.4330000000,-1.0302879841,-0.2176015474,-0.7585335019,-0.5530317993
2025-07-07,-0.4742923457,0.0045829514,-0.7412555015,-0.5754908599,0.0830405621,-0.0412541254,0.5780346821,1.4880000000,-0.5769471968,-1.0903804216,0.0000000000,-0.2383316783
2025-07-08,0.9480354880,-0.0779066037,0.6378840918,-0.0680966973,1.7966556038,-0.1898472967,-0.2463054187,1.4960000000,0.4415289517,0.5634492896,0.0000000000,1.6723073860
2025-07-09,-0.1355966252,0.0275178866,-1.2109968823,0.4088586031,-0.3291639236,0.1405888191,0.6584362140,1.4640000000,-1.5322783220,-0.0487210719,0.1698513800,1.7622870570
2025-07-10,0.5079205431,-0.1879871619,0.8450483816,0.2375296912,0.2579102975,-0.4624659344,0.5723630417,1.2830000000,0.2551020408,0.9017791860,0.5086901229,0.5387723687
2025-07-11,0.4353047133,-0.0137810648,0.0336221389,0.7447528775,1.2172167148,0.0663735170,-0.8943089431,1.4030000000,-0.2162849873,-0.0241545894,-0.8857022353,-1.6459330144
2025-07-14,-0.1394908584,-0.0918864284,1.0134960443,0.5376344086,-0.1642697744,-0.2653179670,0.6562756358,1.4890000000,-0.0382506694,-1.3529838125,0.8510638298,2.6464292664
2025-07-15,0.0149663258,0.1471534995,-0.1279754287,-0.4679144385,-0.3135574804,0.3907224208,-0.8964955175,1.5090000000,-0.3954081633,0.0734753857,-0.9282700422,-1.3450292398
2025-07-16,-0.2893056664,-0.0505096887,-0.4792414147,-0.0335795836,0.3488009966,-0.0414044386,-0.4934210526,1.5010000000,-0.1408631067,0.1961265016,0.2129471891,0.3556609366
2025-07-17,0.8204102051,0.0459411035,-0.0489274586,1.7467248908,1.4369064614,0.0165686356,-0.1652892562,1.2780000000,-0.1795332136,-0.0978712992,0.1699957501,-0.4922228785
2025-07-18,0.4912176243,-0.0872480140,0.0953264286,0.8913832948,-0.0367140890,-0.2236395262,0.4139072848,1.3830000000,0.7322713258,0.4653441097,0.6364022062,2.0577760190
2025-07-21,0.5081401085,-0.0275760640,0.6023010991,0.4253926702,0.7026194145,-0.4067740329,0.0000000000,1.3890000000,1.6451983165,1.6089712335,0.7588532884,-0.6785575805
2025-07-22,1.0847690571,-0.1149319603,0.4016886274,0.5539263604,0.8323642818,-0.4334416938,0.0824402308,1.5530000000,-0.0376411543,0.2879078695,0.2928870293,-1.5615850088
2025-07-23,-0.0582693989,-0.1058590694,1.0269609092,0.2916396630,-0.3277693475,-0.1506906656,0.2471169687,1.5750000000,-0.1881113619,-0.5263157895,-0.2085940759,-0.1189767995
2025-07-24,0.7433679914,-0.2764467379,-1.7858494135,-2.2617124394,1.6351013946,-0.8552024818,-0.7395234182,1.3200000000,0.3769317753,-0.1443001443,1.3795986622,1.0323605321
2025-07-25,-0.5835543767,-0.0369617446,-0.1823458407,-0.1322314050,-0.1138440337,-0.2536997886,-0.7450331126,1.4130000000,-0.8011015146,0.0000000000,1.7731958763,0.7860090391
2025-07-28,0.2037450277,0.1987428360,-0.3267637524,-1.0261502814,0.0959779251,0.7036880034,-0.1668056714,1.3920000000,-0.3154574132,-0.6984585742,-2.5121555916,-1.3647884578
2025-07-29,0.5228505035,-0.2444762212,-0.4310901159,-0.2341137124,0.8449944566,-0.7661222428,-0.6683375104,1.6640000000,-0.2025316456,-0.0485083677,0.5403158770,1.7987744614
