资产,来源,日期,合约内部编码,合约代码,收盘价,主力标志
沪铜主连,commodity,2023-12-20,2047040,CU2404,68780.0000000000,
沪铜主连,commodity,2023-12-20,2047430,CU2405,68730.0000000000,
沪铜主连,commodity,2023-12-20,2047660,CU2406,68680.0000000000,
沪铜主连,commodity,2023-12-20,2047995,CU2407,68640.0000000000,
沪铜主连,commodity,2023-12-20,2048301,CU2408,68590.0000000000,
沪铜主连,commodity,2023-12-20,2048734,CU2409,68530.0000000000,
沪铜主连,commodity,2023-12-20,2049179,CU2410,68460.0000000000,
沪铜主连,commodity,2023-12-20,2049683,CU2411,68400.0000000000,
沪铜主连,commodity,2023-12-20,2050113,CU2412,68330.0000000000,
沪铜主连,commodity,2023-12-21,2045591,CU2401,68980.0000000000,
沪铜主连,commodity,2023-12-21,2046237,CU2402,68970.0000000000,1.0000000000
沪铜主连,commodity,2023-12-21,2046535,CU2403,68930.0000000000,
沪铜主连,commodity,2023-12-21,2047040,CU2404,68900.0000000000,
沪铜主连,commodity,2023-12-21,2047430,CU2405,68880.0000000000,
沪铜主连,commodity,2023-12-21,2047660,CU2406,68790.0000000000,
沪铜主连,commodity,2023-12-21,2047995,CU2407,68740.0000000000,
沪铜主连,commodity,2023-12-21,2048301,CU2408,68610.0000000000,
沪铜主连,commodity,2023-12-21,2048734,CU2409,68590.0000000000,
沪铜主连,commodity,2023-12-21,2049179,CU2410,68570.0000000000,
沪铜主连,commodity,2023-12-21,2049683,CU2411,68520.0000000000,
沪铜主连,commodity,2023-12-21,2050113,CU2412,68500.0000000000,
沪铜主连,commodity,2023-12-22,2045591,CU2401,69050.0000000000,
沪铜主连,commodity,2023-12-22,2046237,CU2402,69040.0000000000,1.0000000000
沪铜主连,commodity,2023-12-22,2046535,CU2403,69060.0000000000,
沪铜主连,commodity,2023-12-22,2047040,CU2404,69020.0000000000,
沪铜主连,commodity,2023-12-22,2047430,CU2405,68990.0000000000,
沪铜主连,commodity,2023-12-22,2047660,CU2406,68920.0000000000,
沪铜主连,commodity,2023-12-22,2047995,CU2407,68850.0000000000,
沪铜主连,commodity,2023-12-22,2048301,CU2408,68780.0000000000,
沪铜主连,commodity,2023-12-22,2048734,CU2409,68750.0000000000,
沪铜主连,commodity,2023-12-22,2049179,CU2410,68640.0000000000,
沪铜主连,commodity,2023-12-22,2049683,CU2411,68570.0000000000,
沪铜主连,commodity,2023-12-22,2050113,CU2412,68610.0000000000,
沪铜主连,commodity,2023-12-25,2045591,CU2401,69140.0000000000,
沪铜主连,commodity,2023-12-25,2046237,CU2402,69080.0000000000,1.0000000000
沪铜主连,commodity,2023-12-25,2046535,CU2403,69100.0000000000,
沪铜主连,commodity,2023-12-25,2047040,CU2404,69030.0000000000,
沪铜主连,commodity,2023-12-25,2047430,CU2405,69010.0000000000,
沪铜主连,commodity,2023-12-25,2047660,CU2406,69000.0000000000,
沪铜主连,commodity,2023-12-25,2047995,CU2407,68870.0000000000,
沪铜主连,commodity,2023-12-25,2048301,CU2408,68870.0000000000,
沪铜主连,commodity,2023-12-25,2048734,CU2409,68790.0000000000,
沪铜主连,commodity,2023-12-25,2049179,CU2410,68790.0000000000,
沪铜主连,commodity,2023-12-25,2049683,CU2411,68710.0000000000,
沪铜主连,commodity,2023-12-25,2050113,CU2412,68720.0000000000,
沪铜主连,commodity,2023-12-26,2045591,CU2401,69340.0000000000,
沪铜主连,commodity,2023-12-26,2046237,CU2402,69330.0000000000,1.0000000000
沪铜主连,commodity,2023-12-26,2046535,CU2403,69290.0000000000,
沪铜主连,commodity,2023-12-26,2047040,CU2404,69300.0000000000,
沪铜主连,commodity,2023-12-26,2047430,CU2405,69250.0000000000,
沪铜主连,commodity,2023-12-26,2047660,CU2406,69170.0000000000,
沪铜主连,commodity,2023-12-26,2047995,CU2407,69010.0000000000,
沪铜主连,commodity,2023-12-26,2048301,CU2408,68970.0000000000,
沪铜主连,commodity,2023-12-26,2048734,CU2409,68910.0000000000,
沪铜主连,commodity,2023-12-26,2049179,CU2410,68920.0000000000,
沪铜主连,commodity,2023-12-26,2049683,CU2411,68890.0000000000,
沪铜主连,commodity,2023-12-26,2050113,CU2412,68800.0000000000,
沪铜主连,commodity,2023-12-27,2045591,CU2401,69280.0000000000,
沪铜主连,commodity,2023-12-27,2046237,CU2402,69260.0000000000,1.0000000000
沪铜主连,commodity,2023-12-27,2046535,CU2403,69260.0000000000,
沪铜主连,commodity,2023-12-27,2047040,CU2404,69220.0000000000,
沪铜主连,commodity,2023-12-27,2047430,CU2405,69210.0000000000,
沪铜主连,commodity,2023-12-27,2047660,CU2406,69160.0000000000,
沪铜主连,commodity,2023-12-27,2047995,CU2407,69080.0000000000,
沪铜主连,commodity,2023-12-27,2048301,CU2408,69000.0000000000,
沪铜主连,commodity,2023-12-27,2048734,CU2409,68970.0000000000,
沪铜主连,commodity,2023-12-27,2049179,CU2410,68900.0000000000,
沪铜主连,commodity,2023-12-27,2049683,CU2411,68880.0000000000,
沪铜主连,commodity,2023-12-27,2050113,CU2412,68830.0000000000,
沪铜主连,commodity,2023-12-28,2045591,CU2401,69400.0000000000,
沪铜主连,commodity,2023-12-28,2046237,CU2402,69340.0000000000,1.0000000000
沪铜主连,commodity,2023-12-28,2046535,CU2403,69340.0000000000,
沪铜主连,commodity,2023-12-28,2047040,CU2404,69320.0000000000,
沪铜主连,commodity,2023-12-28,2047430,CU2405,69260.0000000000,
沪铜主连,commodity,2023-12-28,2047660,CU2406,69220.0000000000,
沪铜主连,commodity,2023-12-28,2047995,CU2407,69140.0000000000,
沪铜主连,commodity,2023-12-28,2048301,CU2408,69070.0000000000,
沪铜主连,commodity,2023-12-28,2048734,CU2409,69040.0000000000,
沪铜主连,commodity,2023-12-28,2049179,CU2410,69030.0000000000,
沪铜主连,commodity,2023-12-28,2049683,CU2411,68940.0000000000,
沪铜主连,commodity,2023-12-28,2050113,CU2412,68880.0000000000,
沪铜主连,commodity,2023-12-29,2045591,CU2401,69230.0000000000,
沪铜主连,commodity,2023-12-29,2046237,CU2402,68920.0000000000,1.0000000000
沪铜主连,commodity,2023-12-29,2046535,CU2403,68890.0000000000,
沪铜主连,commodity,2023-12-29,2047040,CU2404,68870.0000000000,
沪铜主连,commodity,2023-12-29,2047430,CU2405,68820.0000000000,
沪铜主连,commodity,2023-12-29,2047660,CU2406,68780.0000000000,
沪铜主连,commodity,2023-12-29,2047995,CU2407,68720.0000000000,
沪铜主连,commodity,2023-12-29,2048301,CU2408,68680.0000000000,
沪铜主连,commodity,2023-12-29,2048734,CU2409,68660.0000000000,
沪铜主连,commodity,2023-12-29,2049179,CU2410,68600.0000000000,
沪铜主连,commodity,2023-12-29,2049683,CU2411,68530.0000000000,
沪铜主连,commodity,2023-12-29,2050113,CU2412,68490.0000000000,
沪铜主连,commodity,2024-01-02,2045591,CU2401,69030.0000000000,
沪铜主连,commodity,2024-01-02,2046237,CU2402,68960.0000000000,1.0000000000
沪铜主连,commodity,2024-01-02,2046535,CU2403,68940.0000000000,
沪铜主连,commodity,2024-01-02,2047040,CU2404,68910.0000000000,
沪铜主连,commodity,2024-01-02,2047430,CU2405,68910.0000000000,
沪铜主连,commodity,2024-01-02,2047660,CU2406,68800.0000000000,
沪铜主连,commodity,2024-01-02,2047995,CU2407,68700.0000000000,
沪铜主连,commodity,2024-01-02,2048301,CU2408,68680.0000000000,
沪铜主连,commodity,2024-01-02,2048734,CU2409,68660.0000000000,
沪铜主连,commodity,2024-01-02,2049179,CU2410,68620.0000000000,
沪铜主连,commodity,2024-01-02,2049683,CU2411,68530.0000000000,
沪铜主连,commodity,2024-01-02,2050113,CU2412,68470.0000000000,
沪铜主连,commodity,2024-01-03,2045591,CU2401,68680.0000000000,
沪铜主连,commodity,2024-01-03,2046237,CU2402,68610.0000000000,1.0000000000
沪铜主连,commodity,2024-01-03,2046535,CU2403,68630.0000000000,
沪铜主连,commodity,2024-01-03,2047040,CU2404,68640.0000000000,
沪铜主连,commodity,2024-01-03,2047430,CU2405,68630.0000000000,
沪铜主连,commodity,2024-01-03,2047660,CU2406,68550.0000000000,
沪铜主连,commodity,2024-01-03,2047995,CU2407,68420.0000000000,
沪铜主连,commodity,2024-01-03,2048301,CU2408,68300.0000000000,
沪铜主连,commodity,2024-01-03,2048734,CU2409,68220.0000000000,
沪铜主连,commodity,2024-01-03,2049179,CU2410,68190.0000000000,
沪铜主连,commodity,2024-01-03,2049683,CU2411,68180.0000000000,
沪铜主连,commodity,2024-01-03,2050113,CU2412,68110.0000000000,
沪铜主连,commodity,2024-01-04,2045591,CU2401,68480.0000000000,
沪铜主连,commodity,2024-01-04,2046237,CU2402,68390.0000000000,1.0000000000
沪铜主连,commodity,2024-01-04,2046535,CU2403,68430.0000000000,
沪铜主连,commodity,2024-01-04,2047040,CU2404,68450.0000000000,
沪铜主连,commodity,2024-01-04,2047430,CU2405,68480.0000000000,
沪铜主连,commodity,2024-01-04,2047660,CU2406,68310.0000000000,
沪铜主连,commodity,2024-01-04,2047995,CU2407,68240.0000000000,
沪铜主连,commodity,2024-01-04,2048301,CU2408,68150.0000000000,
沪铜主连,commodity,2024-01-04,2048734,CU2409,68070.0000000000,
沪铜主连,commodity,2024-01-04,2049179,CU2410,68000.0000000000,
沪铜主连,commodity,2024-01-04,2049683,CU2411,67990.0000000000,
沪铜主连,commodity,2024-01-04,2050113,CU2412,67850.0000000000,
沪铜主连,commodity,2024-01-05,2045591,CU2401,68460.0000000000,
沪铜主连,commodity,2024-01-05,2046237,CU2402,68390.0000000000,1.0000000000
沪铜主连,commodity,2024-01-05,2046535,CU2403,68410.0000000000,
沪铜主连,commodity,2024-01-05,2047040,CU2404,68390.0000000000,
沪铜主连,commodity,2024-01-05,2047430,CU2405,68400.0000000000,
沪铜主连,commodity,2024-01-05,2047660,CU2406,68270.0000000000,
沪铜主连,commodity,2024-01-05,2047995,CU2407,68180.0000000000,
沪铜主连,commodity,2024-01-05,2048301,CU2408,68130.0000000000,
沪铜主连,commodity,2024-01-05,2048734,CU2409,68020.0000000000,
沪铜主连,commodity,2024-01-05,2049179,CU2410,67990.0000000000,
沪铜主连,commodity,2024-01-05,2049683,CU2411,67990.0000000000,
沪铜主连,commodity,2024-01-05,2050113,CU2412,67800.0000000000,
沪铜主连,commodity,2024-01-08,2045591,CU2401,68360.0000000000,
沪铜主连,commodity,2024-01-08,2046237,CU2402,68280.0000000000,1.0000000000
沪铜主连,commodity,2024-01-08,2046535,CU2403,68300.0000000000,
沪铜主连,commodity,2024-01-08,2047040,CU2404,68260.0000000000,
沪铜主连,commodity,2024-01-08,2047430,CU2405,68230.0000000000,
沪铜主连,commodity,2024-01-08,2047660,CU2406,68150.0000000000,
沪铜主连,commodity,2024-01-08,2047995,CU2407,68020.0000000000,
沪铜主连,commodity,2024-01-08,2048301,CU2408,67920.0000000000,
沪铜主连,commodity,2024-01-08,2048734,CU2409,67890.0000000000,
沪铜主连,commodity,2024-01-08,2049179,CU2410,67830.0000000000,
沪铜主连,commodity,2024-01-08,2049683,CU2411,67790.0000000000,
沪铜主连,commodity,2024-01-08,2050113,CU2412,67740.0000000000,
沪铜主连,commodity,2024-01-09,2045591,CU2401,68360.0000000000,
沪铜主连,commodity,2024-01-09,2046237,CU2402,68220.0000000000,1.0000000000
沪铜主连,commodity,2024-01-09,2046535,CU2403,68220.0000000000,
沪铜主连,commodity,2024-01-09,2047040,CU2404,68240.0000000000,
沪铜主连,commodity,2024-01-09,2047430,CU2405,68230.0000000000,
沪铜主连,commodity,2024-01-09,2047660,CU2406,68110.0000000000,
沪铜主连,commodity,2024-01-09,2047995,CU2407,67990.0000000000,
沪铜主连,commodity,2024-01-09,2048301,CU2408,67850.0000000000,
沪铜主连,commodity,2024-01-09,2048734,CU2409,67820.0000000000,
沪铜主连,commodity,2024-01-09,2049179,CU2410,67780.0000000000,
沪铜主连,commodity,2024-01-09,2049683,CU2411,67800.0000000000,
沪铜主连,commodity,2024-01-09,2050113,CU2412,67650.0000000000,
沪铜主连,commodity,2024-01-10,2045591,CU2401,68050.0000000000,
沪铜主连,commodity,2024-01-10,2046237,CU2402,67810.0000000000,1.0000000000
沪铜主连,commodity,2024-01-10,2046535,CU2403,67750.0000000000,
沪铜主连,commodity,2024-01-10,2047040,CU2404,67750.0000000000,
沪铜主连,commodity,2024-01-10,2047430,CU2405,67710.0000000000,
沪铜主连,commodity,2024-01-10,2047660,CU2406,67640.0000000000,
沪铜主连,commodity,2024-01-10,2047995,CU2407,67580.0000000000,
沪铜主连,commodity,2024-01-10,2048301,CU2408,67470.0000000000,
沪铜主连,commodity,2024-01-10,2048734,CU2409,67460.0000000000,
沪铜主连,commodity,2024-01-10,2049179,CU2410,67380.0000000000,
沪铜主连,commodity,2024-01-10,2049683,CU2411,67300.0000000000,
沪铜主连,commodity,2024-01-10,2050113,CU2412,67230.0000000000,
沪铜主连,commodity,2024-01-11,2045591,CU2401,68360.0000000000,
沪铜主连,commodity,2024-01-11,2046237,CU2402,68190.0000000000,
沪铜主连,commodity,2024-01-11,2046535,CU2403,68190.0000000000,1.0000000000
沪铜主连,commodity,2024-01-11,2047040,CU2404,68150.0000000000,
沪铜主连,commodity,2024-01-11,2047430,CU2405,68110.0000000000,
沪铜主连,commodity,2024-01-11,2047660,CU2406,68040.0000000000,
沪铜主连,commodity,2024-01-11,2047995,CU2407,67980.0000000000,
沪铜主连,commodity,2024-01-11,2048301,CU2408,67870.0000000000,
沪铜主连,commodity,2024-01-11,2048734,CU2409,67830.0000000000,
沪铜主连,commodity,2024-01-11,2049179,CU2410,67750.0000000000,
沪铜主连,commodity,2024-01-11,2049683,CU2411,67680.0000000000,
沪铜主连,commodity,2024-01-11,2050113,CU2412,67620.0000000000,
沪铜主连,commodity,2024-01-12,2045591,CU2401,68340.0000000000,
沪铜主连,commodity,2024-01-12,2046237,CU2402,68200.0000000000,
沪铜主连,commodity,2024-01-12,2046535,CU2403,68160.0000000000,1.0000000000
沪铜主连,commodity,2024-01-12,2047040,CU2404,68120.0000000000,
沪铜主连,commodity,2024-01-12,2047430,CU2405,68080.0000000000,
沪铜主连,commodity,2024-01-12,2047660,CU2406,68040.0000000000,
沪铜主连,commodity,2024-01-12,2047995,CU2407,67920.0000000000,
沪铜主连,commodity,2024-01-12,2048301,CU2408,67870.0000000000,
沪铜主连,commodity,2024-01-12,2048734,CU2409,67800.0000000000,
沪铜主连,commodity,2024-01-12,2049179,CU2410,67740.0000000000,
沪铜主连,commodity,2024-01-12,2049683,CU2411,67680.0000000000,
沪铜主连,commodity,2024-01-12,2050113,CU2412,67630.0000000000,
沪铜主连,commodity,2024-01-15,2045591,CU2401,67800.0000000000,
沪铜主连,commodity,2024-01-15,2046237,CU2402,67700.0000000000,
沪铜主连,commodity,2024-01-15,2046535,CU2403,67670.0000000000,1.0000000000
沪铜主连,commodity,2024-01-15,2047040,CU2404,67660.0000000000,
沪铜主连,commodity,2024-01-15,2047430,CU2405,67640.0000000000,
沪铜主连,commodity,2024-01-15,2047660,CU2406,67550.0000000000,
沪铜主连,commodity,2024-01-15,2047995,CU2407,67480.0000000000,
沪铜主连,commodity,2024-01-15,2048301,CU2408,67380.0000000000,
沪铜主连,commodity,2024-01-15,2048734,CU2409,67350.0000000000,
沪铜主连,commodity,2024-01-15,2049179,CU2410,67270.0000000000,
沪铜主连,commodity,2024-01-15,2049683,CU2411,67220.0000000000,
沪铜主连,commodity,2024-01-15,2050113,CU2412,67240.0000000000,
沪铜主连,commodity,2024-01-16,2046237,CU2402,67800.0000000000,
沪铜主连,commodity,2024-01-16,2046535,CU2403,67810.0000000000,1.0000000000
沪铜主连,commodity,2024-01-16,2047040,CU2404,67760.0000000000,
沪铜主连,commodity,2024-01-16,2047430,CU2405,67750.0000000000,
沪铜主连,commodity,2024-01-16,2047660,CU2406,67640.0000000000,
沪铜主连,commodity,2024-01-16,2047995,CU2407,67610.0000000000,
沪铜主连,commodity,2024-01-16,2048301,CU2408,67450.0000000000,
沪铜主连,commodity,2024-01-16,2048734,CU2409,67380.0000000000,
沪铜主连,commodity,2024-01-16,2049179,CU2410,67330.0000000000,
沪铜主连,commodity,2024-01-16,2049683,CU2411,67260.0000000000,
沪铜主连,commodity,2024-01-16,2050113,CU2412,67200.0000000000,
沪铜主连,commodity,2024-01-16,2050703,CU2501,67220.0000000000,
沪铜主连,commodity,2024-01-17,2046237,CU2402,67730.0000000000,
沪铜主连,commodity,2024-01-17,2046535,CU2403,67720.0000000000,1.0000000000
沪铜主连,commodity,2024-01-17,2047040,CU2404,67720.0000000000,
沪铜主连,commodity,2024-01-17,2047430,CU2405,67660.0000000000,
沪铜主连,commodity,2024-01-17,2047660,CU2406,67600.0000000000,
沪铜主连,commodity,2024-01-17,2047995,CU2407,67520.0000000000,
沪铜主连,commodity,2024-01-17,2048301,CU2408,67440.0000000000,
沪铜主连,commodity,2024-01-17,2048734,CU2409,67350.0000000000,
沪铜主连,commodity,2024-01-17,2049179,CU2410,67330.0000000000,
沪铜主连,commodity,2024-01-17,2049683,CU2411,67280.0000000000,
沪铜主连,commodity,2024-01-17,2050113,CU2412,67200.0000000000,
沪铜主连,commodity,2024-01-17,2050703,CU2501,67180.0000000000,
沪铜主连,commodity,2024-01-18,2046237,CU2402,67870.0000000000,
沪铜主连,commodity,2024-01-18,2046535,CU2403,67870.0000000000,1.0000000000
沪铜主连,commodity,2024-01-18,2047040,CU2404,67830.0000000000,
沪铜主连,commodity,2024-01-18,2047430,CU2405,67770.0000000000,
沪铜主连,commodity,2024-01-18,2047660,CU2406,67730.0000000000,
沪铜主连,commodity,2024-01-18,2047995,CU2407,67630.0000000000,
沪铜主连,commodity,2024-01-18,2048301,CU2408,67510.0000000000,
沪铜主连,commodity,2024-01-18,2048734,CU2409,67500.0000000000,
沪铜主连,commodity,2024-01-18,2049179,CU2410,67430.0000000000,
沪铜主连,commodity,2024-01-18,2049683,CU2411,67450.0000000000,
沪铜主连,commodity,2024-01-18,2050113,CU2412,67340.0000000000,
沪铜主连,commodity,2024-01-18,2050703,CU2501,67350.0000000000,
沪铜主连,commodity,2024-01-19,2046237,CU2402,67750.0000000000,
沪铜主连,commodity,2024-01-19,2046535,CU2403,67770.0000000000,1.0000000000
沪铜主连,commodity,2024-01-19,2047040,CU2404,67740.0000000000,
沪铜主连,commodity,2024-01-19,2047430,CU2405,67690.0000000000,
沪铜主连,commodity,2024-01-19,2047660,CU2406,67610.0000000000,
沪铜主连,commodity,2024-01-19,2047995,CU2407,67520.0000000000,
沪铜主连,commodity,2024-01-19,2048301,CU2408,67460.0000000000,
沪铜主连,commodity,2024-01-19,2048734,CU2409,67410.0000000000,
沪铜主连,commodity,2024-01-19,2049179,CU2410,67300.0000000000,
沪铜主连,commodity,2024-01-19,2049683,CU2411,67230.0000000000,
沪铜主连,commodity,2024-01-19,2050113,CU2412,67230.0000000000,
沪铜主连,commodity,2024-01-19,2050703,CU2501,67210.0000000000,
沪铜主连,commodity,2024-01-22,2046237,CU2402,67870.0000000000,
沪铜主连,commodity,2024-01-22,2046535,CU2403,67910.0000000000,1.0000000000
沪铜主连,commodity,2024-01-22,2047040,CU2404,67910.0000000000,
沪铜主连,commodity,2024-01-22,2047430,CU2405,67900.0000000000,
沪铜主连,commodity,2024-01-22,2047660,CU2406,67840.0000000000,
沪铜主连,commodity,2024-01-22,2047995,CU2407,67750.0000000000,
沪铜主连,commodity,2024-01-22,2048301,CU2408,67610.0000000000,
沪铜主连,commodity,2024-01-22,2048734,CU2409,67570.0000000000,
沪铜主连,commodity,2024-01-22,2049179,CU2410,67530.0000000000,
沪铜主连,commodity,2024-01-22,2049683,CU2411,67520.0000000000,
沪铜主连,commodity,2024-01-22,2050113,CU2412,67420.0000000000,
沪铜主连,commodity,2024-01-22,2050703,CU2501,67400.0000000000,
沪铜主连,commodity,2024-01-23,2046237,CU2402,68070.0000000000,
沪铜主连,commodity,2024-01-23,2046535,CU2403,68110.0000000000,1.0000000000
沪铜主连,commodity,2024-01-23,2047040,CU2404,68090.0000000000,
沪铜主连,commodity,2024-01-23,2047430,CU2405,68050.0000000000,
沪铜主连,commodity,2024-01-23,2047660,CU2406,68010.0000000000,
沪铜主连,commodity,2024-01-23,2047995,CU2407,67890.0000000000,
沪铜主连,commodity,2024-01-23,2048301,CU2408,67790.0000000000,
