日期,唐奇安20日,唐奇安55日,唐奇安90日,TSMOM1月,TSMOM3月,TSMOM6月,TSMOM12月,唐奇安20日·仅做多,TSMOM1月·仅做多,基准·等权买入持有
2019-04-30,0.9987910287728102,0.9936654496649145,0.9953623631517743,0.9931538317170998,0.9989730210956146,1.0003556532193243,0.9888523130216597,0.9948871095402356,0.9920690297799841,0.9909587849728064
2019-05-06,0.9896302782956018,0.9845517101738943,0.9846034114002126,0.9840447847035094,0.9898106014141281,1.0139994957642655,0.9839770876141114,0.9835400087996117,0.9807540704096002,0.977443106236765
2019-05-07,0.9924105837071943,0.9893958469639246,0.989667058239455,0.9877545108877895,0.9946806127095483,1.0055015325721928,0.9870354055988028,0.9890429530083681,0.9867124033609223,0.9856347035441037
2019-05-08,0.9920843661641793,0.9859973261992689,0.9892296116569871,0.9889362330338487,0.9912639390628304,1.0063369583278163,0.9857771798403959,0.9884695221945864,0.9868927337007632,0.9848157842383611
2019-05-09,0.9870571310734981,0.9791460081681053,0.9843289620126215,0.9839823501384738,0.9843760253546638,1.002500839936909,0.9817223809184665,0.9877953814354743,0.9862483087717844,0.9884628891209069
2019-05-10,0.9881386152143924,0.9800556333656423,0.9898092531561474,0.9851175673887578,0.9866271871652401,0.9997003902825046,0.983389741135415,0.9897448748468647,0.9882233656796742,0.991281486322542
2019-05-13,0.9944389739364026,0.9863044551024497,0.9893862026374619,0.9912344776886162,0.9922293082693004,1.0018268321891852,0.9839223626447262,0.9935251516321738,0.9919154791962294,0.9925333802747154
2019-05-14,0.9990071744629725,0.9908352877118376,0.980825885732307,0.9996786328719512,0.9954615248566773,1.0098595708337605,0.9802422476191881,0.9934492714306409,0.9937863960759495,0.9878223246517491
2019-05-15,1.001599732537378,0.995264066988509,0.9828359092107376,1.0024395465767786,0.9964273023482993,1.0059945449118703,0.9772380215912406,0.9974829922386806,0.9979043012505494,0.9932805399878535
2019-05-16,1.0043703539302942,0.996764183604412,0.9833680219913051,1.005212491060115,0.99776310103931,1.0011711127604062,0.9789973889936786,1.0018818063160306,1.0023049732643523,0.9992934943637175
2019-05-17,1.007206957439863,1.0003180279794741,0.9842200245602766,1.0080514729843082,1.001320506935909,1.0012317875127206,0.9801430352372658,1.0023715280621015,1.002794901855238,0.997448142376505
2019-05-20,1.0093496337075216,1.005075156038789,0.9870685050771707,1.0101959458275378,1.0060824023998283,0.9949979445166638,0.9809744145442355,1.0049490782597523,1.0053735407382451,1.000456006367317
2019-05-21,1.007505291185024,1.003528037577814,0.9806230410416528,1.0083500568741721,1.004533733478243,0.994803238763033,0.9750874398796691,1.0035741906760005,1.003998072440302,0.9995466168607882
2019-05-22,1.0075422511880432,1.003854069509737,0.9787224876678541,1.0083870478671453,1.0048600921464057,0.9988857328288738,0.9757677267409223,0.9999215250359428,1.000343864016093,0.9922339355119753
2019-05-23,1.0101815789440802,1.0059625239404628,0.9715697784832746,1.0110285886274715,1.0069706595863328,1.009701081766505,0.9694886452155145,0.9959005332221214,0.9963211738474115,0.9816545536584284
2019-05-24,1.0057425308482555,0.9995139822403494,0.9652966505361308,1.006585818510972,1.0005156554141121,1.01938078626275,0.972149555193469,0.9914718186476549,0.9918905887073557,0.9772375182612123
