date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证500主连,红利低波ETF,10年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连,资金占用比例
2018-02-07,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.29401675878365313,0.05766089091997024,0.055065042635300834,0.08051016865322072,0.0,0.09990104333897343,0.11284609566888158,0.12565733943083562
2018-02-08,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.28129280215207164,0.05557847998680453,0.058344482554856886,0.08307746808856423,0.0,0.10535017284340556,0.11635659437429703,0.12765853252996945
2018-02-09,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.2832187530564085,0.05405543674571057,0.05861212760935505,0.0817941075058694,0.0,0.10513587644603534,0.11718369863662105,0.127491376955457
2018-02-12,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.28325836542422134,0.0540637986306327,0.058620982759798664,0.08175453192450352,0.0,0.1051496310104094,0.11715269025043433,0.127481499886715
2018-02-13,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.28217050297570245,0.054229490516585016,0.0586558430393853,0.08198131900681821,0.0,0.10544758288027192,0.11751526158123701,0.12766519919168862
2018-02-14,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.28109253333531703,0.0550332520360132,0.05522130685875225,0.08309483963322609,0.0,0.10655998351726455,0.11899808461942686,0.12796642704487776
2018-02-22,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.2756419263259999,0.05699871988609442,0.057344204114128425,0.08617092433770038,0.0,0.11031543905449741,0.11352878628157943,0.12796404037152162
2018-02-23,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.27564100272213715,0.057000061959055916,0.057350563324711994,0.08617585365545534,0.0,0.11030046222622776,0.1135320561124119,0.12796505603576866
2018-02-26,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.2757066131434992,0.05702585103131548,0.057145866870433264,0.08622414297125841,0.0,0.11033523842133186,0.11356228756216163,0.1279592660101596
2018-02-27,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.27734348489694466,0.05664810252019021,0.057334637005038325,0.08666559497352197,0.0,0.11078490151643564,0.11122327908786922,0.12744853193369893
2018-02-28,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.2827736793497891,0.05337739317589028,0.0586242303747501,0.0880623981973052,0.0,0.11279644659735374,0.10436585230491162,0.12584618614842033
2018-03-01,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.2838819061252486,0.05286733371379108,0.058925166230091926,0.08676878277695393,0.0,0.11334053430577513,0.10421627684813922,0.12564936769346444
2018-03-02,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.28382921380262593,0.05288622061573394,0.05884953130420618,0.08680212721018528,0.0,0.11337605371261353,0.10425685335463515,0.12566061819992516
2018-03-05,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.2889063269781084,0.05178387792955636,0.05709407344085767,0.08337198023125678,0.0,0.11240938730252542,0.10643435411769536,0.1252312065353156
