date,货币信用周期策略,v0.19风险平价策略
2020-06-05,1.2366375958913023,1.2194103673962402
2020-06-08,1.2388640191280746,1.2226271782981135
2020-06-09,1.2414685283198197,1.225612828000367
2020-06-10,1.2452439478150745,1.228103221513306
2020-06-11,1.2447195310181849,1.2249043303762588
2020-06-12,1.2488319538251278,1.227794014907346
2020-06-15,1.2447444817483457,1.2215709783615474
2020-06-16,1.2499093108685488,1.2328906282200554
2020-06-17,1.248545936570849,1.2332718255258013
2020-06-18,1.2502135723005736,1.2364204844011077
2020-06-19,1.2540572132447123,1.2427758051196753
2020-06-22,1.254530016468417,1.242966037272779
2020-06-23,1.2543039389324133,1.2441574077634243
2020-06-24,1.2579564282160196,1.2482041081728807
2020-06-29,1.2586311958126102,1.2449914964145734
2020-06-30,1.2639356090018876,1.2534208838626715
2020-07-01,1.275378909962314,1.266021721538625
2020-07-02,1.2809426108664017,1.2768850887625056
2020-07-03,1.2842720501277882,1.283867158028707
2020-07-06,1.2971357475266405,1.3099806463497525
2020-07-07,1.2974220186140668,1.310356872050115
2020-07-08,1.299428900684419,1.316361242206651
2020-07-09,1.307889398925222,1.3291748652014677
2020-07-10,1.3041809197186593,1.3216167019164369
2020-07-13,1.3158874106126333,1.3388440470308347
2020-07-14,1.3105790894352605,1.3307857499469655
2020-07-15,1.3091643766733332,1.3253812488176717
2020-07-16,1.2939594156103655,1.299263827826239
2020-07-17,1.2960317479190657,1.3012723367909451
2020-07-20,1.3072512191578671,1.3149232755228353
2020-07-21,1.310230272708327,1.3193782338330873
2020-07-22,1.3199811316298666,1.3288350889571159
2020-07-23,1.320329790738934,1.330096630784228
2020-07-24,1.3122654751392457,1.310919861252527
2020-07-27,1.3162470066885619,1.314876277910388
2020-07-28,1.3128692048612074,1.3136854496941022
2020-07-29,1.3223750300230674,1.3302454737434284
2020-07-30,1.321115606312903,1.3273090931939822
2020-07-31,1.3237120707592238,1.3312047838177914
2020-08-03,1.3279853050474764,1.339487839542797
2020-08-04,1.3293132515422152,1.340772449185943
2020-08-05,1.3310918098671551,1.3430262517964615
2020-08-06,1.3300996434119985,1.3426521849901518
2020-08-07,1.329904327366109,1.3398409114793217
2020-08-10,1.3284326296981213,1.3405410724485376
2020-08-11,1.3198018299066943,1.3296576337253287
2020-08-12,1.3085439421810858,1.3198243657248987
2020-08-13,1.3129266300312206,1.3227976706427937
2020-08-14,1.319564536728741,1.3346473893829167
2020-08-17,1.328516611829223,1.3457558869768935
2020-08-18,1.3333640639979374,1.3473046961057207
2020-08-19,1.3299819459455249,1.3411123146280317
2020-08-20,1.3213220484719759,1.3339642275991892
2020-08-21,1.3224769391875728,1.335903702189456
2020-08-24,1.321281206652401,1.3376501421786495
2020-08-25,1.3195723975749178,1.3371888078135714
2020-08-26,1.3178786856497107,1.3324422120730433
2020-08-27,1.3204177210172496,1.3360195865815416
2020-08-28,1.326893607775042,1.3483128579707229
2020-08-31,1.329695027550788,1.347935980109475
2020-09-01,1.330613986425973,1.351168859058811
2020-09-02,1.3244198625753525,1.3460220103421465
2020-09-03,1.3197414113991244,1.3394024881275672
2020-09-04,1.3200080654569508,1.3370951451476605
2020-09-07,1.3195702210953963,1.327850729097907
2020-09-08,1.3243121625601117,1.3338015611702017
2020-09-09,1.3175671039516992,1.3171024729886145
2020-09-10,1.3181519677255744,1.3147047363579756
2020-09-11,1.3201448038075163,1.3173725657379194
2020-09-14,1.3273690233159754,1.3252510641328672
2020-09-15,1.3312785651921015,1.3300856510193857
2020-09-16,1.3256730027499297,1.3264202069267212
